order_id,date,product_id,product_name,category,quantity,unit_price,revenue,region
SO001507,2026-08-18,P023,Vendor Seal,Packaging,13,0.67,8.71,North America
SO001508,2026-11-03,P001,Steel Coil,Raw Materials,5,20.21,101.05,Asia Pacific
SO001509,2025-12-01,P020,Insulation Tape,Raw Materials,24,5.3,127.2,EMEA
SO001510,2025-07-13,P010,Shipping Crate,Packaging,14,16.47,230.58,Europe
SO001511,2026-03-15,P004,Resistor Pack,Components,28,8.73,244.44,EMEA
SO001512,2025-09-15,P003,Aluminum Sheet,Raw Materials,25,13.9,347.5,Asia Pacific
SO001513,2025-09-08,P021,Drive Controller,Electronics,20,119.45,2389.0,North America
SO001514,2026-12-30,P005,Capacitor Kit,Components,6,11.83,70.98,EMEA
SO001515,2025-09-27,P006,Printed Circuit Board,Components,28,52.72,1476.16,Europe
SO001516,2025-01-24,P007,Industrial Motor,Finished Goods,11,341.85,3760.35,North America
SO001517,2025-04-18,P004,Resistor Pack,Components,24,9.21,221.04,EMEA
SO001518,2026-03-12,P024,Industrial Sensor,Electronics,13,137.31,1785.03,Asia Pacific
SO001519,2026-12-13,P021,Drive Controller,Electronics,2,151.19,302.38,Europe
SO001520,2025-09-27,P005,Capacitor Kit,Components,22,12.62,277.64,Europe
SO001521,2026-09-10,P025,Bulk Resin,Raw Materials,31,30.64,949.84,Latin America
SO001522,2026-08-13,P015,Fastener Kit,Components,17,6.46,109.82,North America
SO001523,2025-02-07,P004,Resistor Pack,Components,25,8.09,202.25,Latin America
SO001524,2026-07-09,P017,Cooling Fan,Finished Goods,16,37.03,592.48,North America
SO001525,2026-09-27,P016,Battery Pack,Electronics,27,147.62,3985.74,Asia Pacific
SO001526,2025-12-08,P015,Fastener Kit,Components,26,5.85,152.1,North America
SO001527,2025-02-16,P007,Industrial Motor,Finished Goods,29,284.97,8264.13,EMEA
SO001528,2026-04-14,P014,Wiring Bundle,Components,18,25.95,467.1,EMEA
SO001529,2025-12-25,P004,Resistor Pack,Components,18,7.8,140.4,Asia Pacific
SO001530,2025-07-20,P005,Capacitor Kit,Components,8,13.41,107.28,Latin America
SO001531,2026-05-10,P012,Power Converter,Electronics,6,69.48,416.88,Asia Pacific
SO001532,2025-08-30,P021,Drive Controller,Electronics,24,118.92,2854.08,Latin America
SO001533,2026-11-13,P007,Industrial Motor,Finished Goods,18,304.91,5488.38,Europe
SO001534,2026-11-30,P015,Fastener Kit,Components,21,6.24,131.04,Asia Pacific
SO001535,2025-06-22,P013,Quality Label,Packaging,30,1.47,44.1,North America
SO001536,2025-12-11,P003,Aluminum Sheet,Raw Materials,15,15.71,235.65,Asia Pacific
SO001537,2025-06-29,P015,Fastener Kit,Components,9,5.78,52.02,Latin America
SO001538,2026-04-18,P012,Power Converter,Electronics,12,67.81,813.72,Europe
SO001539,2026-11-22,P005,Capacitor Kit,Components,30,11.28,338.4,Europe
SO001540,2025-01-13,P002,Copper Wire,Raw Materials,28,24.48,685.44,Asia Pacific
SO001541,2025-06-13,P018,Inspection Tag,Packaging,1,0.86,0.86,North America
SO001542,2025-08-05,P003,Aluminum Sheet,Raw Materials,32,15.96,510.72,Latin America
SO001543,2026-02-20,P024,Industrial Sensor,Electronics,16,136.23,2179.68,Europe
SO001544,2025-12-04,P004,Resistor Pack,Components,2,9.39,18.78,Europe
SO001545,2026-04-28,P002,Copper Wire,Raw Materials,18,21.43,385.74,Asia Pacific
SO001546,2026-03-17,P009,Packaging Sleeve,Packaging,30,4.02,120.6,EMEA
SO001547,2025-01-15,P002,Copper Wire,Raw Materials,25,20.2,505.0,Asia Pacific
SO001548,2025-01-07,P005,Capacitor Kit,Components,30,13.36,400.8,North America
SO001549,2025-12-18,P004,Resistor Pack,Components,20,9.01,180.2,Asia Pacific
SO001550,2025-01-24,P008,Control Panel,Finished Goods,14,283.14,3963.96,Europe
SO001551,2026-01-05,P023,Vendor Seal,Packaging,29,0.65,18.85,Asia Pacific
SO001552,2026-12-15,P025,Bulk Resin,Raw Materials,31,35.66,1105.46,Latin America
SO001553,2026-07-14,P017,Cooling Fan,Finished Goods,8,38.26,306.08,EMEA
SO001554,2025-08-04,P003,Aluminum Sheet,Raw Materials,22,15.9,349.8,Europe
SO001555,2026-06-15,P016,Battery Pack,Electronics,29,150.28,4358.12,Europe
SO001556,2026-01-18,P005,Capacitor Kit,Components,27,13.47,363.69,Latin America
SO001557,2025-06-15,P013,Quality Label,Packaging,27,1.52,41.04,Latin America
SO001558,2025-03-29,P005,Capacitor Kit,Components,3,11.54,34.62,EMEA
SO001559,2025-05-22,P002,Copper Wire,Raw Materials,3,23.85,71.55,EMEA
SO001560,2026-09-30,P005,Capacitor Kit,Components,23,13.08,300.84,Latin America
SO001561,2025-10-04,P022,Assembly Frame,Finished Goods,29,187.76,5445.04,EMEA
SO001562,2026-04-11,P012,Power Converter,Electronics,23,84.73,1948.79,North America
SO001563,2026-08-06,P023,Vendor Seal,Packaging,31,0.79,24.49,Asia Pacific
SO001564,2026-09-08,P005,Capacitor Kit,Components,1,11.54,11.54,EMEA
SO001565,2025-07-09,P018,Inspection Tag,Packaging,23,0.91,20.93,Asia Pacific
SO001566,2025-06-07,P009,Packaging Sleeve,Packaging,20,4.17,83.4,EMEA
SO001567,2026-08-08,P001,Steel Coil,Raw Materials,12,20.58,246.96,EMEA
SO001568,2026-06-07,P013,Quality Label,Packaging,24,1.68,40.32,Europe
SO001569,2025-05-30,P025,Bulk Resin,Raw Materials,27,31.96,862.92,Asia Pacific
SO001570,2025-11-29,P017,Cooling Fan,Finished Goods,5,39.5,197.5,Asia Pacific
SO001571,2025-12-29,P004,Resistor Pack,Components,7,9.12,63.84,Asia Pacific
SO001572,2025-05-09,P012,Power Converter,Electronics,15,70.97,1064.55,EMEA
SO001573,2026-10-12,P018,Inspection Tag,Packaging,21,0.94,19.74,Asia Pacific
SO001574,2025-03-06,P012,Power Converter,Electronics,30,67.2,2016.0,North America
SO001575,2026-05-12,P015,Fastener Kit,Components,6,6.9,41.4,EMEA
SO001576,2025-10-15,P001,Steel Coil,Raw Materials,1,17.14,17.14,Europe
SO001577,2025-04-10,P011,Sensor Module,Electronics,24,94.04,2256.96,Europe
SO001578,2025-02-17,P020,Insulation Tape,Raw Materials,27,4.64,125.28,North America
SO001579,2025-08-24,P021,Drive Controller,Electronics,4,115.78,463.12,Europe
SO001580,2026-02-08,P007,Industrial Motor,Finished Goods,22,318.34,7003.48,EMEA
SO001581,2026-11-14,P020,Insulation Tape,Raw Materials,30,5.03,150.9,North America
SO001582,2026-02-28,P015,Fastener Kit,Components,13,7.23,93.99,EMEA
SO001583,2026-04-21,P013,Quality Label,Packaging,14,1.65,23.1,Latin America
SO001584,2026-07-13,P007,Industrial Motor,Finished Goods,6,283.48,1700.88,Asia Pacific
SO001585,2026-06-11,P020,Insulation Tape,Raw Materials,14,4.56,63.84,Asia Pacific
SO001586,2025-09-16,P005,Capacitor Kit,Components,11,12.31,135.41,North America
SO001587,2026-10-25,P014,Wiring Bundle,Components,10,26.79,267.9,Asia Pacific
SO001588,2026-08-06,P006,Printed Circuit Board,Components,18,50.58,910.44,North America
SO001589,2026-06-06,P003,Aluminum Sheet,Raw Materials,2,14.37,28.74,North America
SO001590,2026-05-28,P009,Packaging Sleeve,Packaging,21,3.85,80.85,North America
SO001591,2025-09-25,P017,Cooling Fan,Finished Goods,15,43.01,645.15,North America
SO001592,2026-03-28,P004,Resistor Pack,Components,13,8.1,105.3,Latin America
SO001593,2025-03-03,P011,Sensor Module,Electronics,4,93.72,374.88,EMEA
SO001594,2026-04-18,P001,Steel Coil,Raw Materials,9,16.63,149.67,Europe
SO001595,2026-08-15,P014,Wiring Bundle,Components,16,25.33,405.28,EMEA
SO001596,2026-10-25,P020,Insulation Tape,Raw Materials,32,5.06,161.92,North America
SO001597,2025-10-30,P013,Quality Label,Packaging,18,1.46,26.28,Europe
SO001598,2025-11-07,P019,Protective Film,Packaging,29,2.23,64.67,Europe
SO001599,2025-10-27,P006,Printed Circuit Board,Components,27,50.6,1366.2,Asia Pacific
SO001600,2025-01-19,P023,Vendor Seal,Packaging,10,0.7,7.0,North America
SO001601,2026-04-25,P004,Resistor Pack,Components,32,7.71,246.72,EMEA
SO001602,2025-09-22,P001,Steel Coil,Raw Materials,27,18.65,503.55,North America
SO001603,2026-12-10,P018,Inspection Tag,Packaging,28,0.81,22.68,Latin America
SO001604,2026-03-31,P010,Shipping Crate,Packaging,17,14.89,253.13,Europe
SO001605,2025-07-11,P007,Industrial Motor,Finished Goods,3,331.51,994.53,EMEA
SO001606,2026-08-21,P004,Resistor Pack,Components,1,8.96,8.96,North America
SO001607,2025-09-16,P012,Power Converter,Electronics,2,80.58,161.16,Europe
SO001608,2025-09-14,P014,Wiring Bundle,Components,6,29.94,179.64,Asia Pacific
SO001609,2025-10-08,P008,Control Panel,Finished Goods,17,241.57,4106.69,Europe
SO001610,2025-02-07,P022,Assembly Frame,Finished Goods,14,164.56,2303.84,Europe
SO001611,2026-07-28,P016,Battery Pack,Electronics,2,117.28,234.56,Europe
SO001612,2026-09-26,P006,Printed Circuit Board,Components,8,47.06,376.48,Europe
SO001613,2026-05-08,P019,Protective Film,Packaging,9,2.62,23.58,EMEA
SO001614,2025-10-27,P015,Fastener Kit,Components,7,7.19,50.33,Asia Pacific
SO001615,2025-07-13,P020,Insulation Tape,Raw Materials,22,5.09,111.98,North America
SO001616,2025-10-31,P014,Wiring Bundle,Components,13,29.43,382.59,EMEA
SO001617,2025-01-23,P009,Packaging Sleeve,Packaging,25,3.74,93.5,Europe
SO001618,2026-01-26,P017,Cooling Fan,Finished Goods,22,37.75,830.5,Europe
SO001619,2025-08-27,P008,Control Panel,Finished Goods,11,235.82,2594.02,Latin America
SO001620,2025-05-18,P017,Cooling Fan,Finished Goods,27,44.59,1203.93,Latin America
SO001621,2026-05-14,P016,Battery Pack,Electronics,32,139.05,4449.6,Asia Pacific
SO001622,2025-11-14,P011,Sensor Module,Electronics,4,111.8,447.2,EMEA
SO001623,2026-07-01,P025,Bulk Resin,Raw Materials,24,34.45,826.8,Asia Pacific
SO001624,2025-02-25,P018,Inspection Tag,Packaging,14,0.82,11.48,Asia Pacific
SO001625,2026-06-06,P011,Sensor Module,Electronics,27,102.69,2772.63,North America
SO001626,2025-08-03,P017,Cooling Fan,Finished Goods,25,45.49,1137.25,North America
SO001627,2025-09-23,P004,Resistor Pack,Components,22,8.2,180.4,Asia Pacific
SO001628,2026-04-06,P019,Protective Film,Packaging,13,2.66,34.58,North America
SO001629,2026-02-06,P009,Packaging Sleeve,Packaging,32,3.94,126.08,Latin America
SO001630,2026-04-17,P010,Shipping Crate,Packaging,5,12.95,64.75,EMEA
SO001631,2026-09-28,P015,Fastener Kit,Components,9,5.94,53.46,Europe
SO001632,2026-08-18,P008,Control Panel,Finished Goods,26,235.32,6118.32,Asia Pacific
SO001633,2025-06-22,P025,Bulk Resin,Raw Materials,10,33.15,331.5,Asia Pacific
SO001634,2025-08-17,P007,Industrial Motor,Finished Goods,5,285.02,1425.1,Asia Pacific
SO001635,2026-08-29,P005,Capacitor Kit,Components,20,11.52,230.4,North America
SO001636,2025-03-28,P008,Control Panel,Finished Goods,16,230.83,3693.28,Latin America
SO001637,2026-12-31,P013,Quality Label,Packaging,11,1.33,14.63,Latin America
SO001638,2026-11-11,P024,Industrial Sensor,Electronics,27,151.89,4101.03,EMEA
SO001639,2026-02-28,P006,Printed Circuit Board,Components,9,47.85,430.65,North America
SO001640,2026-08-15,P017,Cooling Fan,Finished Goods,12,40.5,486.0,EMEA
SO001641,2026-01-21,P022,Assembly Frame,Finished Goods,24,187.11,4490.64,Asia Pacific
SO001642,2026-06-25,P009,Packaging Sleeve,Packaging,2,3.77,7.54,Europe
SO001643,2025-04-21,P005,Capacitor Kit,Components,29,13.8,400.2,EMEA
SO001644,2025-02-03,P011,Sensor Module,Electronics,31,87.93,2725.83,North America
SO001645,2025-08-05,P007,Industrial Motor,Finished Goods,13,296.96,3860.48,EMEA
SO001646,2025-11-15,P020,Insulation Tape,Raw Materials,5,5.07,25.35,EMEA
SO001647,2025-07-25,P001,Steel Coil,Raw Materials,26,19.72,512.72,North America
SO001648,2025-12-12,P015,Fastener Kit,Components,5,6.28,31.4,Asia Pacific
SO001649,2026-07-04,P023,Vendor Seal,Packaging,28,0.8,22.4,Asia Pacific
SO001650,2026-06-07,P008,Control Panel,Finished Goods,24,236.42,5674.08,North America
SO001651,2025-02-25,P025,Bulk Resin,Raw Materials,19,35.77,679.63,EMEA
SO001652,2026-12-25,P022,Assembly Frame,Finished Goods,25,176.97,4424.25,Latin America
SO001653,2025-02-27,P013,Quality Label,Packaging,14,1.67,23.38,Asia Pacific
SO001654,2025-11-26,P014,Wiring Bundle,Components,14,29.54,413.56,EMEA
SO001655,2025-09-27,P025,Bulk Resin,Raw Materials,26,32.74,851.24,EMEA
SO001656,2025-08-11,P001,Steel Coil,Raw Materials,23,16.98,390.54,North America
SO001657,2025-07-15,P024,Industrial Sensor,Electronics,30,166.45,4993.5,North America
SO001658,2026-07-01,P016,Battery Pack,Electronics,11,105.08,1155.88,Europe
SO001659,2026-08-07,P024,Industrial Sensor,Electronics,26,161.08,4188.08,Latin America
SO001660,2026-01-11,P015,Fastener Kit,Components,28,6.36,178.08,EMEA
SO001661,2026-03-18,P019,Protective Film,Packaging,12,2.28,27.36,North America
SO001662,2025-11-04,P008,Control Panel,Finished Goods,18,290.82,5234.76,Asia Pacific
SO001663,2025-07-03,P003,Aluminum Sheet,Raw Materials,12,13.92,167.04,Latin America
SO001664,2025-02-21,P002,Copper Wire,Raw Materials,3,21.59,64.77,Latin America
SO001665,2025-07-04,P019,Protective Film,Packaging,27,2.76,74.52,EMEA
SO001666,2026-04-30,P020,Insulation Tape,Raw Materials,2,5.38,10.76,Asia Pacific
SO001667,2025-08-25,P017,Cooling Fan,Finished Goods,27,46.23,1248.21,Latin America
SO001668,2026-11-24,P001,Steel Coil,Raw Materials,3,19.41,58.23,Asia Pacific
SO001669,2026-11-10,P016,Battery Pack,Electronics,12,167.38,2008.56,North America
SO001670,2026-09-03,P007,Industrial Motor,Finished Goods,14,296.1,4145.4,Asia Pacific
SO001671,2025-11-18,P001,Steel Coil,Raw Materials,14,17.58,246.12,Asia Pacific
SO001672,2026-12-15,P016,Battery Pack,Electronics,32,161.96,5182.72,EMEA
SO001673,2026-07-14,P022,Assembly Frame,Finished Goods,13,166.39,2163.07,North America
SO001674,2025-01-28,P017,Cooling Fan,Finished Goods,3,39.46,118.38,Latin America
SO001675,2025-12-10,P010,Shipping Crate,Packaging,15,13.74,206.1,Latin America
SO001676,2025-12-09,P009,Packaging Sleeve,Packaging,4,3.8,15.2,North America
SO001677,2025-01-21,P016,Battery Pack,Electronics,11,152.39,1676.29,Europe
SO001678,2025-04-16,P019,Protective Film,Packaging,15,2.31,34.65,Latin America
SO001679,2025-09-09,P018,Inspection Tag,Packaging,3,0.84,2.52,North America
SO001680,2025-07-14,P025,Bulk Resin,Raw Materials,11,31.86,350.46,Europe
SO001681,2025-05-31,P020,Insulation Tape,Raw Materials,16,4.81,76.96,EMEA
SO001682,2025-12-02,P007,Industrial Motor,Finished Goods,29,286.74,8315.46,North America
SO001683,2026-06-20,P022,Assembly Frame,Finished Goods,1,167.18,167.18,Europe
SO001684,2025-02-04,P019,Protective Film,Packaging,27,2.68,72.36,EMEA
SO001685,2025-06-28,P005,Capacitor Kit,Components,30,13.17,395.1,North America
SO001686,2026-03-07,P007,Industrial Motor,Finished Goods,12,288.56,3462.72,EMEA
SO001687,2026-11-04,P021,Drive Controller,Electronics,29,144.11,4179.19,Europe
SO001688,2026-10-07,P005,Capacitor Kit,Components,2,13.54,27.08,North America
SO001689,2025-07-29,P024,Industrial Sensor,Electronics,23,136.38,3136.74,Latin America
SO001690,2026-09-29,P016,Battery Pack,Electronics,25,126.4,3160.0,North America
SO001691,2025-06-26,P016,Battery Pack,Electronics,31,121.9,3778.9,Asia Pacific
SO001692,2025-07-04,P004,Resistor Pack,Components,22,8.47,186.34,North America
SO001693,2025-04-28,P014,Wiring Bundle,Components,11,28.21,310.31,EMEA
SO001694,2026-01-26,P014,Wiring Bundle,Components,20,25.35,507.0,EMEA
SO001695,2026-01-04,P005,Capacitor Kit,Components,16,11.16,178.56,Europe
SO001696,2025-02-05,P023,Vendor Seal,Packaging,25,0.63,15.75,Europe
SO001697,2025-08-10,P007,Industrial Motor,Finished Goods,10,317.83,3178.3,Asia Pacific
SO001698,2025-01-20,P005,Capacitor Kit,Components,29,12.58,364.82,Asia Pacific
SO001699,2026-01-14,P004,Resistor Pack,Components,23,8.29,190.67,North America
SO001700,2025-09-15,P001,Steel Coil,Raw Materials,7,20.47,143.29,North America
SO001701,2025-09-13,P021,Drive Controller,Electronics,12,127.31,1527.72,Latin America
SO001702,2025-10-17,P008,Control Panel,Finished Goods,4,289.31,1157.24,Asia Pacific
SO001703,2025-08-06,P005,Capacitor Kit,Components,11,13.66,150.26,EMEA
SO001704,2025-04-18,P021,Drive Controller,Electronics,32,110.04,3521.28,Latin America
SO001705,2025-07-29,P024,Industrial Sensor,Electronics,28,164.11,4595.08,North America
SO001706,2026-11-13,P016,Battery Pack,Electronics,21,151.96,3191.16,EMEA
SO001707,2025-12-12,P006,Printed Circuit Board,Components,32,50.07,1602.24,Europe
SO001708,2025-08-12,P012,Power Converter,Electronics,20,76.11,1522.2,EMEA
SO001709,2025-12-15,P010,Shipping Crate,Packaging,26,13.59,353.34,Latin America
SO001710,2026-02-04,P015,Fastener Kit,Components,17,6.42,109.14,Asia Pacific
SO001711,2025-04-02,P018,Inspection Tag,Packaging,9,0.95,8.55,North America
SO001712,2025-01-07,P019,Protective Film,Packaging,17,2.4,40.8,North America
SO001713,2025-09-08,P019,Protective Film,Packaging,29,2.23,64.67,Europe
SO001714,2026-10-20,P013,Quality Label,Packaging,29,1.61,46.69,EMEA
SO001715,2026-06-06,P012,Power Converter,Electronics,3,82.01,246.03,Latin America
SO001716,2026-01-23,P018,Inspection Tag,Packaging,8,0.92,7.36,EMEA
SO001717,2025-02-27,P019,Protective Film,Packaging,21,2.23,46.83,Latin America
SO001718,2025-05-06,P002,Copper Wire,Raw Materials,21,19.82,416.22,Latin America
SO001719,2025-04-04,P003,Aluminum Sheet,Raw Materials,4,15.37,61.48,Europe
SO001720,2026-11-29,P004,Resistor Pack,Components,4,9.19,36.76,Asia Pacific
SO001721,2025-11-27,P010,Shipping Crate,Packaging,30,16.15,484.5,Latin America
SO001722,2026-03-06,P024,Industrial Sensor,Electronics,16,140.81,2252.96,EMEA
SO001723,2026-06-21,P004,Resistor Pack,Components,7,8.54,59.78,Latin America
SO001724,2026-09-08,P018,Inspection Tag,Packaging,10,0.92,9.2,Asia Pacific
SO001725,2025-08-11,P021,Drive Controller,Electronics,18,113.51,2043.18,Europe
SO001726,2025-06-22,P006,Printed Circuit Board,Components,13,52.31,680.03,Latin America
SO001727,2026-12-03,P010,Shipping Crate,Packaging,31,15.57,482.67,Europe
SO001728,2025-12-31,P024,Industrial Sensor,Electronics,16,166.5,2664.0,EMEA
SO001729,2026-09-18,P009,Packaging Sleeve,Packaging,21,3.47,72.87,Asia Pacific
SO001730,2026-05-07,P024,Industrial Sensor,Electronics,23,151.63,3487.49,Asia Pacific
SO001731,2026-04-28,P015,Fastener Kit,Components,10,6.0,60.0,Asia Pacific
SO001732,2025-11-10,P018,Inspection Tag,Packaging,20,0.82,16.4,EMEA
SO001733,2025-03-09,P010,Shipping Crate,Packaging,20,16.17,323.4,Europe
SO001734,2026-07-03,P016,Battery Pack,Electronics,25,112.21,2805.25,Europe
SO001735,2025-08-23,P008,Control Panel,Finished Goods,9,255.46,2299.14,EMEA
SO001736,2025-06-01,P021,Drive Controller,Electronics,28,103.9,2909.2,Latin America
SO001737,2025-08-16,P023,Vendor Seal,Packaging,13,0.68,8.84,Latin America
SO001738,2025-03-21,P021,Drive Controller,Electronics,24,123.84,2972.16,Europe
SO001739,2026-04-28,P005,Capacitor Kit,Components,13,12.72,165.36,Europe
SO001740,2026-02-20,P009,Packaging Sleeve,Packaging,15,3.91,58.65,North America
SO001741,2025-02-04,P007,Industrial Motor,Finished Goods,4,337.19,1348.76,North America
SO001742,2026-10-22,P023,Vendor Seal,Packaging,20,0.68,13.6,North America
SO001743,2026-08-05,P022,Assembly Frame,Finished Goods,6,165.09,990.54,Europe
SO001744,2026-10-02,P022,Assembly Frame,Finished Goods,10,168.18,1681.8,Europe
SO001745,2026-12-22,P013,Quality Label,Packaging,25,1.65,41.25,EMEA
SO001746,2026-04-05,P023,Vendor Seal,Packaging,18,0.74,13.32,Europe
SO001747,2025-11-25,P015,Fastener Kit,Components,14,7.13,99.82,North America
SO001748,2025-07-29,P022,Assembly Frame,Finished Goods,25,182.0,4550.0,EMEA
SO001749,2025-09-25,P024,Industrial Sensor,Electronics,1,138.98,138.98,Europe
SO001750,2025-09-23,P005,Capacitor Kit,Components,9,12.93,116.37,Asia Pacific
SO001751,2026-09-16,P024,Industrial Sensor,Electronics,13,161.3,2096.9,Europe
SO001752,2026-07-30,P004,Resistor Pack,Components,14,9.1,127.4,EMEA
SO001753,2026-05-19,P017,Cooling Fan,Finished Goods,5,39.02,195.1,North America
SO001754,2025-07-18,P017,Cooling Fan,Finished Goods,28,37.71,1055.88,EMEA
SO001755,2026-05-21,P011,Sensor Module,Electronics,8,93.86,750.88,Asia Pacific
SO001756,2026-07-29,P001,Steel Coil,Raw Materials,9,18.02,162.18,EMEA
SO001757,2025-08-19,P006,Printed Circuit Board,Components,8,49.69,397.52,EMEA
SO001758,2026-11-21,P011,Sensor Module,Electronics,15,113.4,1701.0,Asia Pacific
SO001759,2025-07-09,P017,Cooling Fan,Finished Goods,4,37.3,149.2,Asia Pacific
SO001760,2026-07-24,P001,Steel Coil,Raw Materials,28,16.87,472.36,Asia Pacific
SO001761,2026-03-15,P021,Drive Controller,Electronics,14,116.75,1634.5,Asia Pacific
SO001762,2025-12-26,P013,Quality Label,Packaging,28,1.56,43.68,Europe
SO001763,2026-02-10,P019,Protective Film,Packaging,24,2.43,58.32,EMEA
SO001764,2026-03-04,P013,Quality Label,Packaging,12,1.55,18.6,Asia Pacific
SO001765,2026-01-31,P013,Quality Label,Packaging,21,1.58,33.18,Asia Pacific
SO001766,2026-02-12,P021,Drive Controller,Electronics,5,111.61,558.05,North America
